"day","dist","ln.dist"
"2014-00-12/17/14",8.48646996535598,2.13847312650472
"2014-00-12/18/14",14.5248319950434,2.67585973606478
"2014-00-12/19/14",8.2141318392352,2.10585606595769
"2014-00-12/20/14",16.8671711870462,2.82536919945341
"2014-00-12/21/14",9.15056954217441,2.21381612239667
"2014-00-12/22/14",189.586012086797,5.24484281118583
"2014-00-12/23/14",142.555207100685,4.95972934293205
"2014-00-12/24/14",20.256663335916,3.00848379305176
"2014-00-12/25/14",26.7259475354355,3.28563491130357
"2014-00-12/26/14",7.62201306990905,2.03104051721129
"2014-00-12/27/14",29.3325942838578,3.37869933062422
"2014-00-12/28/14",67.6945824834116,4.21500615431466
"2014-00-12/29/14",18.0282469272099,2.89193980160668
"2014-00-12/30/14",46.8485620630663,3.84692031585623
"2014-00-12/31/14",182.260513814871,5.20543705819531
