index,date,lat,lon,alt,device,os,version
3644,11/23/13 0:04,40.78410339,-73.96694183,33.69935226,"iPhone3,1",7.0.3,1.1
3645,11/23/13 0:08,40.77735901,-73.97455597,32.31038666,"iPhone3,1",7.0.3,1.1
3646,11/23/13 0:14,40.76890183,-73.98040771,32.05875015,"iPhone3,1",7.0.3,1.1
3647,11/23/13 0:19,40.76934433,-73.97176361,32,"iPhone3,1",7.0.3,1.1
3648,11/23/13 0:25,40.77728271,-73.96478271,28.7221489,"iPhone3,1",7.0.3,1.1
3649,11/23/13 0:29,40.7841568,-73.95883179,32,"iPhone3,1",7.0.3,1.1
3650,11/23/13 0:36,40.79071045,-73.95581818,32,"iPhone3,1",7.0.3,1.1
3651,11/23/13 0:40,40.79853439,-73.95401764,32,"iPhone3,1",7.0.3,1.1
3652,11/23/13 0:46,40.80198288,-73.96105194,42.1692543,"iPhone3,1",7.0.3,1.1
3653,11/23/13 0:51,40.80761337,-73.96239471,45.11777496,"iPhone3,1",7.0.3,1.1
3654,11/23/13 1:18,40.80543518,-73.96800995,42.5692482,"iPhone3,1",7.0.3,1.1
3655,11/23/13 1:25,40.78903961,-73.98106384,32,"iPhone3,1",7.0.3,1.1
3656,11/23/13 1:29,40.77901459,-73.98864746,32,"iPhone3,1",7.0.3,1.1
3657,11/23/13 1:36,40.76316452,-73.99979401,39.73765945,"iPhone3,1",7.0.3,1.1
3658,11/23/13 1:40,40.75083542,-74.00804901,52.8458519,"iPhone3,1",7.0.3,1.1
3659,11/23/13 1:46,40.7365799,-74.00995636,15.2212286,"iPhone3,1",7.0.3,1.1
3660,11/23/13 1:50,40.73033905,-74.00229645,14.79439449,"iPhone3,1",7.0.3,1.1
3661,11/23/13 1:57,40.72547531,-73.99209595,16.52272987,"iPhone3,1",7.0.3,1.1
3662,11/23/13 2:01,40.72058105,-73.98600769,17.8403492,"iPhone3,1",7.0.3,1.1
3663,11/23/13 2:08,40.71567154,-73.97837067,18.20022011,"iPhone3,1",7.0.3,1.1
3664,11/23/13 2:12,40.71043396,-73.9573822,18,"iPhone3,1",7.0.3,1.1
3665,11/23/13 2:25,40.70794678,-73.95372009,19.67416763,"iPhone3,1",7.0.3,1.1
3666,11/23/13 3:01,40.71234131,-73.95235443,19.52934456,"iPhone3,1",7.0.3,1.1
3667,11/23/13 3:09,40.71551895,-73.95700073,18,"iPhone3,1",7.0.3,1.1
3668,11/23/13 3:33,40.73154831,-73.98239136,19.87694931,"iPhone3,1",7.0.3,1.1
3669,11/23/13 3:58,40.72871017,-73.98769379,18.01633263,"iPhone3,1",7.0.3,1.1
3670,11/23/13 4:03,40.7231102,-73.98924255,18.00359535,"iPhone3,1",7.0.3,1.1
3671,11/23/13 5:00,40.71868515,-73.99061584,19.96949005,"iPhone3,1",7.0.3,1.1
3672,11/23/13 7:13,40.71725082,-73.9848175,14.76600552,"iPhone3,1",7.0.3,1.1
3673,11/23/13 7:25,40.70792007,-73.95399475,16.93596268,"iPhone3,1",7.0.3,1.1
3674,11/23/13 20:35,40.71578217,-73.97278595,18,"iPhone3,1",7.0.3,1.1
3675,11/23/13 20:52,40.71221161,-73.97908783,18,"iPhone3,1",7.0.3,1.1
3676,11/23/13 21:07,40.70853424,-73.99243927,18,"iPhone3,1",7.0.3,1.1
3677,11/23/13 21:15,40.71232224,-73.97872162,18,"iPhone3,1",7.0.3,1.1
3678,11/23/13 21:32,40.71154785,-73.96813965,18,"iPhone3,1",7.0.3,1.1
3679,11/23/13 21:41,40.70791626,-73.95396423,16.76938248,"iPhone3,1",7.0.3,1.1
3680,11/23/13 23:28,40.70795441,-73.95407104,16.552948,"iPhone3,1",7.0.3,1.1
3681,11/23/13 23:32,40.70946121,-73.95858765,16.552948,"iPhone3,1",7.0.3,1.1
3682,11/23/13 23:32,40.70789337,-73.95400238,17.150383,"iPhone3,1",7.0.3,1.1
3683,11/23/13 23:38,40.70792389,-73.95394135,17.07837868,"iPhone3,1",7.0.3,1.1
3684,11/24/13 1:04,40.71198273,-73.96651459,18,"iPhone3,1",7.0.3,1.1
3685,11/24/13 1:33,40.72178268,-73.98944092,11.77192497,"iPhone3,1",7.0.3,1.1
3686,11/24/13 1:40,40.74342346,-73.98543549,11.84661007,"iPhone3,1",7.0.3,1.1
3687,11/24/13 3:03,40.74799728,-73.98735809,19.02053261,"iPhone3,1",7.0.3,1.1
3688,11/24/13 5:56,40.74103928,-73.98995209,18,"iPhone3,1",7.0.3,1.1
3689,11/24/13 6:04,40.72823715,-73.99935913,18,"iPhone3,1",7.0.3,1.1
3690,11/24/13 6:34,40.72315598,-73.99903107,18,"iPhone3,1",7.0.3,1.1
3691,11/24/13 6:43,40.71902084,-73.98962402,17.96408272,"iPhone3,1",7.0.3,1.1
3692,11/24/13 7:02,40.70915985,-73.95754242,18,"iPhone3,1",7.0.3,1.1
3693,11/24/13 18:54,40.70792007,-73.95397186,16.41491508,"iPhone3,1",7.0.3,1.1
3694,11/28/13 15:47,39.40730286,-76.56319427,100.0029297,"iPhone3,1",7.0.3,1.1
3695,11/28/13 15:49,39.40732956,-76.56316376,100.0029297,"iPhone3,1",7.0.3,1.1
3696,11/28/13 15:49,39.4072876,-76.56324768,100.0029297,"iPhone3,1",7.0.3,1.1
3697,11/28/13 16:10,39.40620041,-76.566185,76.72907257,"iPhone3,1",7.0.3,1.1
3698,11/28/13 16:12,39.4530983,-76.64594269,76.72907257,"iPhone3,1",7.0.3,1.1
3699,11/28/13 16:21,39.49591827,-76.64889526,121.4090347,"iPhone3,1",7.0.3,1.1
3700,11/28/13 18:08,39.45594025,-76.64796448,121.4090347,"iPhone3,1",7.0.3,1.1
3701,11/28/13 18:14,39.40975952,-76.58727264,121.4090347,"iPhone3,1",7.0.3,1.1
3702,11/28/13 18:40,39.40629196,-76.56471252,121.4090347,"iPhone3,1",7.0.3,1.1
3703,11/28/13 19:26,39.40307236,-76.59143066,121.4090347,"iPhone3,1",7.0.3,1.1
3704,11/28/13 19:50,39.36969376,-76.64176178,121.4090347,"iPhone3,1",7.0.3,1.1
3705,11/28/13 20:24,39.37468719,-76.62075043,115.4489212,"iPhone3,1",7.0.3,1.1
3706,11/28/13 20:30,39.40692902,-76.5637207,115.4489212,"iPhone3,1",7.0.3,1.1
3707,11/29/13 4:20,39.41721725,-76.57614899,115.4489212,"iPhone3,1",7.0.3,1.1
3708,11/29/13 14:34,39.40412903,-76.59208679,115.4489212,"iPhone3,1",7.0.3,1.1
3709,11/29/13 14:41,39.38967514,-76.70639801,115.4489212,"iPhone3,1",7.0.3,1.1
3710,11/29/13 15:06,39.46648788,-76.85973358,115.4489212,"iPhone3,1",7.0.3,1.1
3711,11/29/13 16:40,39.43518829,-76.79838562,115.4489212,"iPhone3,1",7.0.3,1.1
3712,11/29/13 16:46,39.39543152,-76.70235443,115.4489212,"iPhone3,1",7.0.3,1.1
3713,11/29/13 16:53,39.40390778,-76.58850098,115.4489212,"iPhone3,1",7.0.3,1.1
3714,11/29/13 17:40,39.40597916,-76.57058716,115.4489212,"iPhone3,1",7.0.3,1.1
3715,11/29/13 18:22,39.40402603,-76.59054565,115.4489212,"iPhone3,1",7.0.3,1.1
3716,11/29/13 18:29,39.38701248,-76.6580658,115.4489212,"iPhone3,1",7.0.3,1.1
3717,11/29/13 18:35,39.34838486,-76.64518738,115.4489212,"iPhone3,1",7.0.3,1.1
3718,11/29/13 18:48,39.3390274,-76.6228714,115.4489212,"iPhone3,1",7.0.3,1.1
3719,11/29/13 20:30,39.33443069,-76.64627075,115.4489212,"iPhone3,1",7.0.3,1.1
3720,11/29/13 20:39,39.40168381,-76.58396912,115.4489212,"iPhone3,1",7.0.3,1.1
3721,11/29/13 21:15,39.41954422,-76.60633087,115.4489212,"iPhone3,1",7.0.3,1.1
3722,11/29/13 21:22,39.42740631,-76.63500214,115.4489212,"iPhone3,1",7.0.3,1.1
3723,11/29/13 22:21,39.40168762,-76.62411499,115.4489212,"iPhone3,1",7.0.3,1.1
3724,11/29/13 23:30,39.4033699,-76.60286713,115.4489212,"iPhone3,1",7.0.3,1.1
3725,11/29/13 23:45,39.40470505,-76.58579254,115.4489212,"iPhone3,1",7.0.3,1.1
3726,11/30/13 7:06,39.41322708,-76.57285309,115.4489212,"iPhone3,1",7.0.3,1.1
3727,11/30/13 16:44,39.42188263,-76.58990479,115.4489212,"iPhone3,1",7.0.3,1.1
3728,11/30/13 17:21,39.3354187,-76.64903259,115.4489212,"iPhone3,1",7.0.3,1.1
3729,11/30/13 17:31,39.33304214,-76.62731934,115.4489212,"iPhone3,1",7.0.3,1.1
3730,11/30/13 19:41,39.33457947,-76.64546204,115.4489212,"iPhone3,1",7.0.3,1.1
3731,11/30/13 19:48,39.36005402,-76.6521759,115.4489212,"iPhone3,1",7.0.3,1.1
3732,11/30/13 19:56,39.40091324,-76.65694427,115.4489212,"iPhone3,1",7.0.3,1.1
3733,11/30/13 20:05,39.39447784,-76.54221344,115.4489212,"iPhone3,1",7.0.3,1.1
3734,11/30/13 23:04,39.37559128,-76.57967377,115.4489212,"iPhone3,1",7.0.3,1.1
3735,12/1/13 0:27,39.39602661,-76.56671906,115.4489212,"iPhone3,1",7.0.3,1.1
3736,12/1/13 0:42,39.41756821,-76.58367157,115.4489212,"iPhone3,1",7.0.3,1.1
3737,12/1/13 0:51,39.40600204,-76.56760406,115.4489212,"iPhone3,1",7.0.3,1.1
3738,12/1/13 11:52,39.40657806,-76.55480957,115.4489212,"iPhone3,1",7.0.3,1.1
3739,12/1/13 15:10,39.41635132,-76.57865143,115.4489212,"iPhone3,1",7.0.3,1.1
3740,12/1/13 15:25,39.40554047,-76.56686401,115.4489212,"iPhone3,1",7.0.3,1.1
3741,12/1/13 15:45,39.40385056,-76.59204865,115.4489212,"iPhone3,1",7.0.3,1.1
3742,12/1/13 16:10,39.39718246,-76.61325836,115.4489212,"iPhone3,1",7.0.3,1.1
3743,12/1/13 16:17,39.39924622,-76.61946869,128.4510193,"iPhone3,1",7.0.3,1.1
3744,12/1/13 16:36,39.40119171,-76.61379242,184.0393066,"iPhone3,1",7.0.3,1.1
3745,12/1/13 17:33,39.40250015,-76.59436035,149.2282104,"iPhone3,1",7.0.4,1.1
3746,12/1/13 17:44,39.40739822,-76.56678009,149.2282104,"iPhone3,1",7.0.4,1.1
3747,12/2/13 5:39,39.42625809,-76.5983963,0,"iPhone3,1",7.0.4,1.1
3748,12/2/13 6:00,39.4107933,-76.56412506,0,"iPhone3,1",7.0.4,1.1
3749,12/2/13 12:33,39.41396332,-76.57607269,146.4615631,"iPhone3,1",7.0.4,1.1
3750,12/2/13 12:43,39.39215851,-76.66625214,110.3879395,"iPhone3,1",7.0.4,1.1
3751,12/2/13 12:52,39.31349182,-76.62654114,46.5473671,"iPhone3,1",7.0.4,1.1
3752,12/2/13 12:58,39.30746841,-76.61569214,28.22794342,"iPhone3,1",7.0.4,1.1
3753,12/2/13 15:08,39.52840042,-76.14797974,27.38728905,"iPhone3,1",7.0.4,1.1
3754,12/2/13 15:21,39.65367126,-75.78489685,27.38728905,"iPhone3,1",7.0.4,1.1
3755,12/2/13 15:38,39.77019119,-75.48641968,27.38728905,"iPhone3,1",7.0.4,1.1
3756,12/2/13 15:47,39.89077759,-75.30264282,30.64627838,"iPhone3,1",7.0.4,1.1
3757,12/2/13 16:00,39.95622253,-75.18657684,31.56120491,"iPhone3,1",7.0.4,1.1
3758,12/2/13 16:06,39.98561096,-75.18534088,18.95583153,"iPhone3,1",7.0.4,1.1
3759,12/2/13 16:14,40.02923965,-75.02742004,29.35596275,"iPhone3,1",7.0.4,1.1
3760,12/2/13 16:25,40.16713333,-74.81663513,29.35596275,"iPhone3,1",7.0.4,1.1
3761,12/2/13 16:36,40.27555084,-74.70381165,17.05688858,"iPhone3,1",7.0.4,1.1
3762,12/2/13 16:44,40.39113617,-74.52928162,17.05688858,"iPhone3,1",7.0.4,1.1
3763,12/2/13 16:49,40.50394058,-74.42563629,34.10818481,"iPhone3,1",7.0.4,1.1
3764,12/2/13 16:55,40.56856918,-74.32965851,24.04352188,"iPhone3,1",7.0.4,1.1
3765,12/2/13 17:04,40.62173843,-74.2547226,23.84550667,"iPhone3,1",7.0.4,1.1
3766,12/2/13 17:08,40.67181396,-74.2175293,13.25150776,"iPhone3,1",7.0.4,1.1
3767,12/2/13 17:16,40.74076843,-74.15835571,18,"iPhone3,1",7.0.4,1.1
3768,12/2/13 17:25,40.75922394,-74.07124329,18,"iPhone3,1",7.0.4,1.1
3769,12/2/13 17:31,40.75356293,-74.00671387,18,"iPhone3,1",7.0.4,1.1
3770,12/2/13 17:44,40.73863983,-73.99985504,28.42685699,"iPhone3,1",7.0.4,1.1
3771,12/2/13 17:59,40.7177124,-73.98549652,27.97344971,"iPhone3,1",7.0.4,1.1
3772,12/2/13 17:59,40.71545792,-73.98036194,16.25984764,"iPhone3,1",7.0.4,1.1
3773,12/2/13 17:59,40.71594238,-73.97926331,16.26715279,"iPhone3,1",7.0.4,1.1
3774,12/2/13 17:59,40.7158699,-73.97905731,16.31755257,"iPhone3,1",7.0.4,1.1
3775,12/2/13 18:01,40.71481323,-73.97601318,25.58723068,"iPhone3,1",7.0.4,1.1
3776,12/2/13 18:01,40.71461105,-73.9747467,28.03452301,"iPhone3,1",7.0.4,1.1
3777,12/2/13 18:01,40.71122742,-73.96412659,17.47360802,"iPhone3,1",7.0.4,1.1
3778,12/2/13 18:03,40.71089554,-73.96294403,21.90562058,"iPhone3,1",7.0.4,1.1
3779,12/2/13 18:03,40.71053314,-73.96183014,16.61225891,"iPhone3,1",7.0.4,1.1
3780,12/3/13 21:37,40.70955658,-73.95895386,18.87759972,"iPhone3,1",7.0.4,1.1
3781,12/3/13 21:41,40.70796967,-73.95397186,18.59389305,"iPhone3,1",7.0.4,1.1
3782,12/3/13 21:58,40.70944977,-73.9597702,18.00595093,"iPhone3,1",7.0.4,1.1
3783,12/3/13 22:17,40.73727798,-73.99668121,25.93324661,"iPhone3,1",7.0.4,1.1
3784,12/3/13 22:34,40.79414368,-73.9720993,34.6546402,"iPhone3,1",7.0.4,1.1
3785,12/3/13 22:45,40.80838013,-73.96359253,37.06827164,"iPhone3,1",7.0.4,1.1
3786,12/4/13 2:08,40.81150436,-73.95449066,43,"iPhone3,1",7.0.4,1.1
3787,12/4/13 2:12,40.80828476,-73.94525146,26.59043503,"iPhone3,1",7.0.4,1.1
3788,12/4/13 5:52,40.71398163,-73.94937134,22.0069809,"iPhone3,1",7.0.4,1.1
3789,12/4/13 6:00,40.71082306,-73.95363617,19.27862358,"iPhone3,1",7.0.4,1.1
3790,12/4/13 13:39,40.71500015,-73.94953918,22,"iPhone3,1",7.0.4,1.1
3791,12/4/13 15:23,40.71137619,-73.95306396,18.75578308,"iPhone3,1",7.0.4,1.1
3792,12/4/13 20:52,40.7103653,-73.95892334,18.00000763,"iPhone3,1",7.0.4,1.1
3793,12/4/13 20:56,40.71603775,-73.9760437,8.895118713,"iPhone3,1",7.0.4,1.1
3794,12/4/13 21:02,40.72056961,-73.99009705,16.10555267,"iPhone3,1",7.0.4,1.1
3795,12/4/13 21:07,40.72649384,-74.00235748,18.90453148,"iPhone3,1",7.0.4,1.1
3796,12/4/13 21:13,40.73770523,-74.00987244,14.6695528,"iPhone3,1",7.0.4,1.1
3797,12/4/13 21:17,40.75419998,-74.00661469,57,"iPhone3,1",7.0.4,1.1
3798,12/4/13 21:24,40.76932144,-73.99465179,27.31488609,"iPhone3,1",7.0.4,1.1
3799,12/4/13 21:34,40.79554367,-73.97582245,32,"iPhone3,1",7.0.4,1.1
3800,12/4/13 21:39,40.80724716,-73.96713257,43,"iPhone3,1",7.0.4,1.1
3801,12/4/13 21:47,40.80874634,-73.96153259,50.9108696,"iPhone3,1",7.0.4,1.1
3802,12/5/13 2:05,40.80690384,-73.96715546,44.20769501,"iPhone3,1",7.0.4,1.1
3803,12/5/13 2:12,40.79125214,-73.97946167,32,"iPhone3,1",7.0.4,1.1
3804,12/5/13 2:16,40.77685547,-73.99043274,12.38620758,"iPhone3,1",7.0.4,1.1
3805,12/5/13 2:22,40.76157761,-74.00273132,32,"iPhone3,1",7.0.4,1.1
3806,12/5/13 2:29,40.73731232,-74.00990295,14,"iPhone3,1",7.0.4,1.1
3807,12/5/13 2:40,40.72545624,-73.99186707,16.99354744,"iPhone3,1",7.0.4,1.1
3808,12/5/13 2:48,40.71530914,-73.97873688,18.30749321,"iPhone3,1",7.0.4,1.1
3809,12/5/13 2:54,40.71014023,-73.96071625,18,"iPhone3,1",7.0.4,1.1
3810,12/5/13 2:59,40.71440125,-73.95759583,18,"iPhone3,1",7.0.4,1.1
3811,12/5/13 3:16,40.70791626,-73.95409393,18.36747932,"iPhone3,1",7.0.4,1.1
3812,12/6/13 22:21,40.71217728,-73.96801758,18,"iPhone3,1",7.0.4,1.1
3813,12/6/13 22:34,40.72637939,-73.97389984,14.19312668,"iPhone3,1",7.0.4,1.1
3814,12/6/13 22:47,40.73838043,-73.99610138,27.92798233,"iPhone3,1",7.0.4,1.1
3815,12/6/13 22:53,40.78483582,-73.97875977,36.51621246,"iPhone3,1",7.0.4,1.1
3816,12/6/13 23:00,40.80752945,-73.9673996,34.29390717,"iPhone3,1",7.0.4,1.1
3817,12/6/13 23:10,40.80950165,-73.96152496,39.78639221,"iPhone3,1",7.0.4,1.1
3818,12/7/13 2:33,40.8061409,-73.96340179,45.19421005,"iPhone3,1",7.0.4,1.1
3819,12/7/13 2:33,40.80662155,-73.96413422,45.19421005,"iPhone3,1",7.0.4,1.1
3820,12/7/13 2:33,40.8061142,-73.96331787,45.99544525,"iPhone3,1",7.0.4,1.1
3821,12/7/13 6:36,40.7942543,-73.97208405,37.49069214,"iPhone3,1",7.0.4,1.1
3822,12/7/13 6:41,40.77871704,-73.98196411,36.43181992,"iPhone3,1",7.0.4,1.1
3823,12/7/13 6:47,40.76000595,-73.98582459,31.19913292,"iPhone3,1",7.0.4,1.1
3824,12/7/13 6:53,40.73871231,-73.99976349,27.87248993,"iPhone3,1",7.0.4,1.1
3825,12/7/13 7:25,40.73011017,-73.99168396,25.10934258,"iPhone3,1",7.0.4,1.1
3826,12/7/13 7:49,40.71220398,-73.96736908,18,"iPhone3,1",7.0.4,1.1
3827,12/7/13 7:53,40.70721054,-73.95435333,18,"iPhone3,1",7.0.4,1.1
3828,12/7/13 19:35,40.70509338,-73.95957184,26.69068146,"iPhone3,1",7.0.4,1.1
3829,12/7/13 19:44,40.70095444,-73.96195221,7.022911072,"iPhone3,1",7.0.4,1.1
3830,12/7/13 19:48,40.69612122,-73.96675873,11.54785347,"iPhone3,1",7.0.4,1.1
3831,12/7/13 19:52,40.68888474,-73.96615601,26.58967018,"iPhone3,1",7.0.4,1.1
3832,12/7/13 19:58,40.68128586,-73.96455383,23.89041901,"iPhone3,1",7.0.4,1.1
3833,12/7/13 20:03,40.67429352,-73.96799469,51.83625793,"iPhone3,1",7.0.4,1.1
3834,12/7/13 20:18,40.67165375,-73.96318054,44.04915619,"iPhone3,1",7.0.4,1.1
3835,12/7/13 20:24,40.67580032,-73.95966339,45.67643738,"iPhone3,1",7.0.4,1.1
3836,12/7/13 20:28,40.68186569,-73.95851898,25.2628212,"iPhone3,1",7.0.4,1.1
3837,12/7/13 20:33,40.68875885,-73.95998383,30.44952202,"iPhone3,1",7.0.4,1.1
3838,12/7/13 20:39,40.69657898,-73.96157074,10.73713112,"iPhone3,1",7.0.4,1.1
3839,12/7/13 20:43,40.70221329,-73.96003723,2.830661774,"iPhone3,1",7.0.4,1.1
3840,12/7/13 20:48,40.70698547,-73.9540863,12.95428467,"iPhone3,1",7.0.4,1.1
3841,12/8/13 2:52,40.71024704,-73.95845032,13.76639271,"iPhone3,1",7.0.4,1.1
3842,12/8/13 2:59,40.71653366,-73.96150208,18,"iPhone3,1",7.0.4,1.1
3843,12/8/13 4:52,40.72096634,-73.95666504,18,"iPhone3,1",7.0.4,1.1
3844,12/8/13 6:49,40.7172699,-73.96050262,15.70294857,"iPhone3,1",7.0.4,1.1
3845,12/8/13 7:04,40.71323395,-73.95475769,18,"iPhone3,1",7.0.4,1.1
3846,12/8/13 7:10,40.70797348,-73.95391083,19.11027527,"iPhone3,1",7.0.4,1.1
3847,12/9/13 17:40,40.70884323,-73.9589386,16.91966629,"iPhone3,1",7.0.4,1.1
3848,12/9/13 17:46,40.71728897,-73.98416138,16.51870918,"iPhone3,1",7.0.4,1.1
3849,12/9/13 17:57,40.73426437,-73.99330139,14.46642685,"iPhone3,1",7.0.4,1.1
3850,12/9/13 18:08,40.75563049,-73.98705292,15.60911846,"iPhone3,1",7.0.4,1.1
3851,12/9/13 18:16,40.78827667,-73.97716522,32.9501915,"iPhone3,1",7.0.4,1.1
3852,12/9/13 18:22,40.79680634,-73.97122192,34.77125168,"iPhone3,1",7.0.4,1.1
3853,12/10/13 3:20,40.79417801,-73.97210693,36.29198456,"iPhone3,1",7.0.4,1.1
3854,12/10/13 3:26,40.77997589,-73.98067474,37.84926605,"iPhone3,1",7.0.4,1.1
3855,12/10/13 3:31,40.72809601,-73.97779846,19.42403412,"iPhone3,1",7.0.4,1.1
3856,12/10/13 3:56,40.71768188,-73.98542023,13.68420124,"iPhone3,1",7.0.4,1.1
3857,12/10/13 4:03,40.70851898,-73.95833588,16.44329834,"iPhone3,1",7.0.4,1.1
3858,12/10/13 15:08,40.71188736,-73.96549225,18,"iPhone3,1",7.0.4,1.1
3859,12/10/13 15:21,40.73164368,-73.99264526,18,"iPhone3,1",7.0.4,1.1
3860,12/10/13 15:30,40.7440567,-73.99575043,25.98906899,"iPhone3,1",7.0.4,1.1
3861,12/10/13 15:34,40.76169968,-73.98406982,35.01995468,"iPhone3,1",7.0.4,1.1
3862,12/10/13 15:40,40.79358673,-73.97270203,34.68797684,"iPhone3,1",7.0.4,1.1
3863,12/10/13 15:47,40.80581665,-73.9655304,43,"iPhone3,1",7.0.4,1.1
3864,12/10/13 16:02,40.80936813,-73.96116638,47.22486877,"iPhone3,1",7.0.4,1.1
3865,12/11/13 3:09,40.8041153,-73.96685028,47.82688522,"iPhone3,1",7.0.4,1.1
3866,12/11/13 3:20,40.77265549,-73.98405457,35.76215363,"iPhone3,1",7.0.4,1.1
3867,12/11/13 3:24,40.74362564,-73.99583435,26.4997673,"iPhone3,1",7.0.4,1.1
3868,12/11/13 3:48,40.73055267,-73.99113464,26.4997673,"iPhone3,1",7.0.4,1.1
3869,12/11/13 3:58,40.70960999,-73.95841217,19.89432335,"iPhone3,1",7.0.4,1.1
3870,12/11/13 20:54,40.71340942,-73.96206665,18,"iPhone3,1",7.0.4,1.1
3871,12/11/13 21:00,40.71794128,-73.95941162,18,"iPhone3,1",7.0.4,1.1
3872,12/12/13 2:01,40.7128334,-73.96047974,18,"iPhone3,1",7.0.4,1.1
3873,12/12/13 2:18,40.70858765,-73.95111847,18.55505753,"iPhone3,1",7.0.4,1.1
3874,12/12/13 14:51,40.71097565,-73.96790314,14.47015572,"iPhone3,1",7.0.4,1.1
3875,12/12/13 14:58,40.71848297,-73.98640442,17.7326355,"iPhone3,1",7.0.4,1.1
3876,12/12/13 15:08,40.73432922,-73.99559784,17.7326355,"iPhone3,1",7.0.4,1.1
3877,12/12/13 15:15,40.74423981,-73.9956665,24.83620644,"iPhone3,1",7.0.4,1.1
3878,12/12/13 15:19,40.75911713,-73.9865799,24.9732151,"iPhone3,1",7.0.4,1.1
3879,12/12/13 15:25,40.79418182,-73.97210693,35.52267456,"iPhone3,1",7.0.4,1.1
3880,12/12/13 15:30,40.80823898,-73.96372223,42.82396317,"iPhone3,1",7.0.4,1.1
3881,12/13/13 1:42,40.79156876,-73.97493744,56.9846077,"iPhone3,1",7.0.4,1.1
3882,12/13/13 1:48,40.77259827,-73.9839859,35.43255615,"iPhone3,1",7.0.4,1.1
3883,12/13/13 1:53,40.74420166,-73.99557495,25.89479256,"iPhone3,1",7.0.4,1.1
3884,12/13/13 2:18,40.72885895,-73.99342346,25.89479256,"iPhone3,1",7.0.4,1.1
3885,12/13/13 2:22,40.71092606,-73.96273804,16.86814499,"iPhone3,1",7.0.4,1.1
3886,12/13/13 2:29,40.7079277,-73.95397949,17.91649437,"iPhone3,1",7.0.4,1.1
3887,12/13/13 17:10,40.71166229,-73.95750427,17.99768066,"iPhone3,1",7.0.4,1.1
3888,12/13/13 17:21,40.71792221,-73.95932007,17.99915314,"iPhone3,1",7.0.4,1.1
3889,12/14/13 0:02,40.71276474,-73.96051025,18,"iPhone3,1",7.0.4,1.1
3890,12/14/13 18:37,40.712677,-73.95236206,17.66148567,"iPhone3,1",7.0.4,1.1
3891,12/14/13 18:50,40.73310852,-73.98683929,17.9489212,"iPhone3,1",7.0.4,1.1
3892,12/14/13 23:15,40.72349548,-73.98826599,18,"iPhone3,1",7.0.4,1.1
3893,12/14/13 23:30,40.71775818,-73.98583984,15.00710106,"iPhone3,1",7.0.4,1.1
3894,12/14/13 23:38,40.70709991,-73.95423126,15.87094212,"iPhone3,1",7.0.4,1.1
3895,12/15/13 1:16,40.7098465,-73.95970917,17.55725479,"iPhone3,1",7.0.4,1.1
3896,12/15/13 1:23,40.71826935,-73.98446655,18,"iPhone3,1",7.0.4,1.1
3897,12/15/13 1:40,40.74319458,-73.99790192,18,"iPhone3,1",7.0.4,1.1
3898,12/15/13 4:30,40.73029709,-73.99019623,23.49900246,"iPhone3,1",7.0.4,1.1
3899,12/15/13 4:43,40.68592834,-73.96437836,28.49464607,"iPhone3,1",7.0.4,1.1
3900,12/15/13 6:56,40.70786285,-73.95394897,17.42347336,"iPhone3,1",7.0.4,1.1
3901,12/16/13 1:31,40.70962143,-73.9585495,17.10677719,"iPhone3,1",7.0.4,1.1
3902,12/16/13 1:33,40.70791626,-73.95399475,17.71966743,"iPhone3,1",7.0.4,1.1
3903,12/16/13 4:43,40.70791626,-73.95397186,17.4029541,"iPhone3,1",7.0.4,1.1
3904,12/16/13 15:51,40.71236038,-73.96691895,18,"iPhone3,1",7.0.4,1.1
3905,12/16/13 16:04,40.73304749,-73.9932251,11.76879787,"iPhone3,1",7.0.4,1.1
3906,12/16/13 16:12,40.74113846,-73.99768066,24.01416969,"iPhone3,1",7.0.4,1.1
3907,12/16/13 16:17,40.75777435,-73.98606873,32.77032089,"iPhone3,1",7.0.4,1.1
3908,12/16/13 16:23,40.79424667,-73.97210693,36.16912079,"iPhone3,1",7.0.4,1.1
3909,12/16/13 16:32,40.80845261,-73.96364594,39.84187317,"iPhone3,1",7.0.4,1.1
3910,12/17/13 3:22,40.80892944,-73.96124268,60.42458344,"iPhone3,1",7.0.4,1.1
3911,12/17/13 3:31,40.80450821,-73.96652222,46.52993393,"iPhone3,1",7.0.4,1.1
3912,12/17/13 3:37,40.7999649,-73.96813965,42.74860764,"iPhone3,1",7.0.4,1.1
3913,12/17/13 3:46,40.79453659,-73.97173309,35.74418259,"iPhone3,1",7.0.4,1.1
3914,12/17/13 3:52,40.79008102,-73.97516632,32.58299255,"iPhone3,1",7.0.4,1.1
3915,12/17/13 4:03,40.78379822,-73.9801712,32.115345,"iPhone3,1",7.0.4,1.1
3916,12/17/13 4:07,40.77919388,-73.98168945,32.03645706,"iPhone3,1",7.0.4,1.1
3917,12/17/13 4:20,40.7738533,-73.98213196,36.68379211,"iPhone3,1",7.0.4,1.1
3918,12/17/13 4:26,40.7461586,-73.99308777,25.74320984,"iPhone3,1",7.0.4,1.1
3919,12/17/13 4:41,40.71398544,-73.94934845,22.24853134,"iPhone3,1",7.0.4,1.1
3920,12/17/13 4:50,40.70930099,-73.95272064,21.11581039,"iPhone3,1",7.0.4,1.1
3921,12/17/13 16:29,40.70886612,-73.95901489,18,"iPhone3,1",7.0.4,1.1
